1621444748.00,394.00,218.00,1078951150.00,400.00,166.00,1078825321.00,396.00,204.00,1078825321.00,417.00,222.00,1078116484.00,15.00
1621444748.00,394.00,218.00,1078825321.00,400.00,167.00,1078825321.00,395.00,204.00,1078951150.00,417.00,222.00,1078116484.00,15.00
1621444748.00,394.00,219.00,1078951150.00,400.00,166.00,1078825321.00,393.00,204.00,1079081174.00,413.00,219.00,1078229730.00,15.00
1621444748.00,394.00,219.00,1078951150.00,400.00,166.00,1078825321.00,393.00,204.00,1079081174.00,413.00,219.00,1078229730.00,15.00
1621444748.00,394.00,218.00,1078951150.00,400.00,166.00,1078825321.00,393.00,202.00,1079081174.00,413.00,218.00,1078229730.00,15.00
1621444748.00,394.00,219.00,1078951150.00,400.00,166.00,1078825321.00,393.00,201.00,1079081174.00,410.00,213.00,1078460417.00,15.00
1621444748.00,394.00,219.00,1078951150.00,399.00,166.00,1078951150.00,393.00,202.00,1079081174.00,411.00,213.00,1078342976.00,15.00
1621444748.00,394.00,219.00,1078951150.00,399.00,166.00,1078825321.00,393.00,202.00,1079081174.00,411.00,213.00,1078342976.00,15.00
1621444748.00,394.00,219.00,1078951150.00,399.00,166.00,1078825321.00,393.00,202.00,1079081174.00,411.00,213.00,1078342976.00,15.00
1621444752.00,390.00,225.00,1079081174.00,381.00,166.00,1079622239.00,373.00,200.00,1079760651.00,372.00,225.00,1079760651.00,16.00
1621444752.00,390.00,225.00,1079081174.00,381.00,166.00,1079479633.00,373.00,200.00,1079760651.00,372.00,226.00,1079760651.00,16.00
1621444752.00,390.00,225.00,1079081174.00,381.00,166.00,1079622239.00,373.00,200.00,1079760651.00,372.00,226.00,1079760651.00,16.00
1621444752.00,390.00,225.00,1079081174.00,381.00,166.00,1079622239.00,373.00,200.00,1079907452.00,372.00,228.00,1079760651.00,16.00
1621444752.00,390.00,225.00,1079211197.00,381.00,166.00,1079479633.00,373.00,200.00,1079760651.00,372.00,229.00,1079760651.00,16.00
1621444752.00,390.00,225.00,1079081174.00,381.00,166.00,1079479633.00,373.00,200.00,1079760651.00,372.00,229.00,1079760651.00,16.00
1621444752.00,390.00,225.00,1079081174.00,381.00,166.00,1079479633.00,373.00,201.00,1079760651.00,372.00,230.00,1079907452.00,16.00
1621444755.00,391.00,227.00,1079081174.00,381.00,168.00,1079479633.00,375.00,203.00,1079760651.00,375.00,232.00,1079760651.00,17.00
1621444755.00,391.00,227.00,1079081174.00,381.00,168.00,1079479633.00,375.00,203.00,1079760651.00,375.00,232.00,1079622239.00,17.00
1621444755.00,391.00,227.00,1079081174.00,381.00,168.00,1079479633.00,375.00,203.00,1079760651.00,376.00,231.00,1079622239.00,17.00
1621444755.00,391.00,227.00,1079081174.00,381.00,168.00,1079622239.00,375.00,203.00,1079760651.00,376.00,231.00,1079622239.00,17.00
1621444755.00,391.00,227.00,1079081174.00,381.00,168.00,1079479633.00,375.00,203.00,1079760651.00,376.00,231.00,1079622239.00,17.00
1621444755.00,391.00,227.00,1079081174.00,381.00,168.00,1079622239.00,375.00,203.00,1079760651.00,375.00,231.00,1079622239.00,17.00
1621444755.00,391.00,227.00,1079081174.00,381.00,168.00,1079479633.00,375.00,203.00,1079760651.00,376.00,229.00,1079622239.00,17.00
1621444755.00,391.00,227.00,1079081174.00,382.00,168.00,1079479633.00,375.00,203.00,1079760651.00,376.00,222.00,1079622239.00,17.00
1621444755.00,391.00,227.00,1079081174.00,382.00,168.00,1079479633.00,375.00,203.00,1079760651.00,376.00,223.00,1079622239.00,17.00
1621444755.00,391.00,227.00,1079081174.00,382.00,167.00,1079479633.00,376.00,201.00,1079760651.00,376.00,221.00,1079622239.00,17.00
1621444755.00,391.00,227.00,1079081174.00,382.00,167.00,1079479633.00,376.00,201.00,1079760651.00,376.00,221.00,1079760651.00,17.00
1621444755.00,391.00,227.00,1079081174.00,382.00,167.00,1079479633.00,376.00,201.00,1079760651.00,376.00,221.00,1079760651.00,17.00
1621444755.00,391.00,227.00,1079081174.00,382.00,167.00,1079479633.00,376.00,201.00,1079760651.00,376.00,221.00,1079760651.00,17.00
1621444758.00,393.00,225.00,1078951150.00,384.00,166.00,1079479633.00,377.00,200.00,1079760651.00,380.00,230.00,1079479633.00,18.00
1621444758.00,393.00,225.00,1078951150.00,384.00,166.00,1079345415.00,377.00,200.00,1079760651.00,380.00,230.00,1079479633.00,18.00
1621444758.00,393.00,225.00,1079081174.00,384.00,166.00,1079345415.00,377.00,200.00,1079760651.00,380.00,230.00,1079479633.00,18.00
1621444758.00,393.00,225.00,1078951150.00,384.00,166.00,1079345415.00,377.00,200.00,1079760651.00,380.00,231.00,1079479633.00,18.00
1621444758.00,393.00,225.00,1078951150.00,384.00,166.00,1079345415.00,378.00,200.00,1079622239.00,380.00,229.00,1079479633.00,18.00
1621444758.00,393.00,225.00,1078951150.00,384.00,166.00,1079345415.00,378.00,200.00,1079622239.00,380.00,230.00,1079479633.00,18.00
1621444758.00,393.00,225.00,1078951150.00,384.00,166.00,1079479633.00,378.00,200.00,1079622239.00,380.00,230.00,1079479633.00,18.00
1621444758.00,393.00,225.00,1079081174.00,384.00,166.00,1079345415.00,377.00,200.00,1079760651.00,380.00,230.00,1079479633.00,18.00
1621444758.00,393.00,225.00,1078951150.00,384.00,166.00,1079479633.00,377.00,200.00,1079760651.00,380.00,230.00,1079479633.00,18.00
